,576,592,594,598,600,608,610,624,626,640,644,646,656,662,664,674,688,690,692,696,Cut,DS,Module,Percentage,Range,SubDS
0,-4.09907687016e-07,-6.33565822349e-07,-2.88162752398e-07,-8.36856559225e-07,-1.60908606505e-07,-4.11125022263e-07,-5.50137799907e-07,-2.15823830917e-07,-1.74458884686e-07,-8.58232826182e-07,-3.00111331567e-07,-3.18430946805e-07,-1.1662873999e-06,-5.46782589157e-07,-1.78373107246e-07,-7.86574084146e-07,-4.59301808207e-07,-3.52253484027e-07,-1.28981560911e-07,-7.94581941661e-07,pol2,0,1,1,Peak,18
1,1.00374124474e-07,3.16822182013e-07,1.64923678864e-07,2.08596253476e-07,1.36464280055e-07,1.01182534426e-07,1.32243922969e-07,4.08211502083e-07,1.98525649657e-07,2.08552270351e-07,-5.22432277252e-08,2.77011764387e-07,2.87550608098e-07,3.79809283697e-07,-3.34361897438e-08,1.92135139222e-07,1.12747841792e-07,1.98441292894e-07,2.77911506288e-07,-1.35770554573e-07,pol2,0,1,5,Peak,18
2,9.18733233372e-07,1.29218417283e-06,1.03284062301e-06,1.17241746528e-06,9.40378536647e-07,9.1556190224e-07,1.00128677132e-06,1.34219747497e-06,1.07147320165e-06,1.0287755767e-06,7.81551556488e-07,1.15216360256e-06,1.03736941908e-06,1.17897526539e-06,7.62619680764e-07,1.10462316114e-06,9.67455668531e-07,1.07747454312e-06,1.13688931495e-06,8.71012840901e-07,pol2,0,1,90,Peak,18
3,9.90916231077e-07,1.4003392323e-06,1.13101818779e-06,1.27428474783e-06,1.03968559187e-06,9.82847732455e-07,1.07670982867e-06,1.43583378032e-06,1.16814373946e-06,1.10124449435e-06,8.61947332517e-07,1.24421648243e-06,1.11641971266e-06,1.26022304181e-06,8.39586560119e-07,1.18601503783e-06,1.06088015772e-06,1.1743339961e-06,1.21089278155e-06,9.7138805694e-07,pol2,0,1,95,Peak,18
4,1.10350065138e-06,1.55323115727e-06,1.30108657739e-06,1.42351213639e-06,1.17442518509e-06,1.09189494185e-06,1.15833304063e-06,1.60915396142e-06,1.32369828565e-06,1.18832899202e-06,9.79257225427e-07,1.38415764318e-06,1.23007948765e-06,1.38865879235e-06,9.33120793405e-07,1.33258463037e-06,1.20017522943e-06,1.34108139182e-06,1.39443145864e-06,1.09566869506e-06,pol2,0,1,99,Peak,18
0,-2.71493409745e-06,-1.94706270413e-06,-2.60127634565e-06,-6.51707210096e-06,-2.42356380496e-06,-3.25791135872e-06,-1.4596341185e-06,-2.3717148626e-06,-2.24136605989e-06,-2.33908136238e-06,-1.81804760442e-06,-2.20461772299e-06,-2.3387862746e-06,-1.06886332865e-06,-2.58405578241e-06,-1.10380230242e-06,-1.61559505803e-06,-1.93282098769e-06,-1.86278201395e-06,-2.8940260856e-06,pol2,0,1,1,Continuum,18
1,-1.27870140737e-06,-1.0548933148e-06,-1.1224589782e-06,-2.73992253013e-06,-1.14920129397e-06,-1.69164415897e-06,-7.8976248252e-07,-1.20048164178e-06,-7.8281096957e-07,-1.18286397243e-06,-8.08263858477e-07,-1.07098205195e-06,-1.26932318236e-06,-4.01256329014e-07,-1.28454870798e-06,-4.4376889594e-07,-5.79537227352e-07,-9.20249203395e-07,-6.80735156984e-07,-1.25114395437e-06,pol2,0,1,5,Continuum,18
2,3.23348375066e-07,3.69585028938e-07,4.08605393011e-07,4.025346937e-07,3.38159897836e-07,3.24894402319e-07,3.25687335016e-07,3.6270723933e-07,3.83895582433e-07,3.4726574064e-07,3.40547008615e-07,3.27214081743e-07,3.22559715679e-07,3.14009514405e-07,2.51995011912e-07,3.36304014982e-07,3.94458618496e-07,3.92847050555e-07,3.37628148299e-07,3.29725333305e-07,pol2,0,1,90,Continuum,18
3,4.18377458099e-07,4.85135697334e-07,5.21296945556e-07,5.56157045572e-07,4.43608572108e-07,4.43521861565e-07,4.04917153152e-07,4.79860781586e-07,4.89556977327e-07,4.46409159649e-07,4.31178143119e-07,4.45897960661e-07,4.0627954989e-07,3.92179597876e-07,3.5022377816e-07,4.26819580038e-07,5.04400709031e-07,5.03930874993e-07,4.36457222453e-07,4.46317625375e-07,pol2,0,1,95,Continuum,18
4,6.07620798157e-07,7.17992000315e-07,7.63667734291e-07,1.16104505607e-06,6.45527500921e-07,6.54742861975e-07,5.90240425772e-07,6.93114478024e-07,6.76202521597e-07,6.62180403579e-07,6.19491974599e-07,7.48200806271e-07,5.76131314375e-07,5.38077927686e-07,5.53704618669e-07,5.80217983963e-07,6.60791706454e-07,7.434446903e-07,5.95498700532e-07,6.75327289013e-07,pol2,0,1,99,Continuum,18
0,-2.3857236364e-11,-3.25957249683e-11,-2.70817682028e-11,-3.01471224408e-11,-2.38739669732e-11,-2.31601250643e-11,-2.56814861489e-11,-3.30097261109e-11,-2.67995703814e-11,-2.54172057864e-11,-2.11378307755e-11,-2.86360526814e-11,-2.51915882562e-11,-2.7612701417e-11,-1.99566540651e-11,-2.73244175119e-11,-2.52394990797e-11,-2.72168110284e-11,-2.72525899236e-11,-2.38191783947e-11,pol3,0,1,1,Peak,18
