103 153 y exposure 0.00380483 thresh 1.45 :  fit 0.27693 1.13304 0.000109242 -3.63697e-07 2.90299e-10 1.69 Band 0.25 0.003 chi2 0.0270149
103 161 y exposure 0.00440686 thresh 1.45 :  fit -0.149823 1.12084 0.000116169 -8.97986e-07 1.96105e-09 2.56 Band 0.25 0.003 chi2 0.0308766
103 163 y exposure 0.00422023 thresh 1.25 :  fit -0.0233274 1.13073 0.000156058 -1.10859e-06 2.37583e-09 2.56 Band 0.25 0.003 chi2 0.028059
103 164 y exposure 0.00344481 thresh 1.55 :  fit -0.107205 1.13537 1.88075e-05 1.39125e-08 -1.82409e-10 1.69 Band 0.25 0.003 chi2 0.0383427
103 171 y exposure 0.00337739 thresh 1.65 :  fit -0.19076 1.11686 9.23147e-05 -6.05871e-07 1.31271e-09 2.25 Band 0.25 0.003 chi2 0.0369052
103 172 y exposure 0.00427441 thresh 1.95 :  fit -0.185054 1.14137 0.000112821 -8.05634e-07 1.79552e-09 2.25 Band 0.25 0.003 chi2 0.0344942
103 173 y exposure 0.00355679 thresh 1.15 :  fit -0.252823 1.14259 0.000216426 -1.45555e-06 3.06002e-09 2.25 Band 0.25 0.003 chi2 0.0352284
103 174 y exposure 0.00580356 thresh 3.25 :  fit -0.392796 1.10493 9.82953e-05 -3.87931e-07 3.47262e-10 2.89 Band 0.25 0.003 chi2 0.0490227
104 112 y exposure 0.0148817 thresh 1.35 :  fit 0.0244399 1.21415 1.43259e-05 1.73223e-07 -7.03841e-10 1.96 Band 0.25 0.003 chi2 0.0344953
104 113 y exposure 0.0123279 thresh 1.45 :  fit -0.5 1.15652 -0.000255434 1.7134e-06 -3.62726e-09 1.96 Band 0.25 0.003 chi2 0.0331315
104 114 y exposure 0.0147145 thresh 1.35 :  fit -0.10409 1.13057 0.000126422 -6.13774e-07 1.06834e-09 2.25 Band 0.25 0.003 chi2 0.0337378
104 121 y exposure 0.00851251 thresh 1.95 :  fit -0.206202 1.15761 -3.7453e-05 5.50574e-07 -1.50966e-09 2.25 Band 0.25 0.003 chi2 0.0422095
104 122 y exposure 0.0109903 thresh 1.05 :  fit -0.258919 1.1491 5.94481e-05 -1.00939e-07 -2.30849e-10 2.25 Band 0.25 0.003 chi2 0.0379598
104 123 y exposure 0.0100174 thresh 1.15 :  fit -0.2402 1.15474 5.50145e-05 -1.26394e-07 -4.67114e-11 2.56 Band 0.25 0.003 chi2 0.0343399
104 132 y exposure 0.013468 thresh 1.25 :  fit -0.0697446 1.12396 7.74617e-05 -3.92827e-07 7.26946e-10 2.25 Band 0.25 0.003 chi2 0.0247886
104 133 y exposure 0.0144257 thresh 1.45 :  fit -0.297478 1.16246 -0.000141146 9.31825e-07 -1.93205e-09 2.25 Band 0.25 0.003 chi2 0.0359154
104 134 y exposure 0.0155657 thresh 1.65 :  fit -0.5 1.1302 -8.46555e-05 6.41635e-07 -1.37476e-09 2.25 Band 0.25 0.003 chi2 0.040314
104 141 y exposure 0.00848211 thresh 5.75 :  fit -0.241285 1.20481 -4.56971e-05 3.00398e-07 -6.00881e-10 2.56 Band 0.25 0.003 chi2 0.0395248
104 144 y exposure 0.0082845 thresh 5.45 :  fit -0.214427 1.22553 5.62431e-05 -3.01714e-07 6.91541e-10 2.25 Band 0.25 0.003 chi2 0.0383299
104 152 y exposure 0.0110967 thresh 1.55 :  fit -0.268796 1.15136 0.000233787 -1.5227e-06 3.16263e-09 2.25 Band 0.25 0.003 chi2 0.0254228
104 153 y exposure 0.00960698 thresh 1.45 :  fit 0.28825 1.13333 8.88432e-05 -1.83409e-07 -1.70643e-10 1.69 Band 0.25 0.003 chi2 0.029896
104 161 y exposure 0.0111271 thresh 1.15 :  fit -0.122518 1.12127 7.22338e-05 -5.04368e-07 9.84235e-10 2.25 Band 0.25 0.003 chi2 0.0308028
104 163 y exposure 0.0106558 thresh 1.25 :  fit -0.000152753 1.13224 0.00010283 -7.08377e-07 1.48674e-09 2.25 Band 0.25 0.003 chi2 0.0289701
104 164 y exposure 0.00869796 thresh 1.55 :  fit -0.0629012 1.13414 1.5508e-05 1.17863e-07 -5.20173e-10 1.69 Band 0.25 0.003 chi2 0.0365278
104 171 y exposure 0.00852771 thresh 1.45 :  fit -0.162619 1.11469 0.000132201 -8.2967e-07 1.67833e-09 1.96 Band 0.25 0.003 chi2 0.0430227
104 172 y exposure 0.0107926 thresh 1.35 :  fit -0.154053 1.13908 0.000147786 -9.25957e-07 1.85419e-09 2.25 Band 0.25 0.003 chi2 0.0305533
104 173 y exposure 0.0089807 thresh 1.15 :  fit -0.263392 1.14207 0.000248181 -1.71194e-06 3.61988e-09 2.25 Band 0.25 0.003 chi2 0.0324103
104 174 y exposure 0.0146537 thresh 3.15 :  fit -0.442503 1.11128 -2.61527e-05 3.9489e-07 -1.17522e-09 2.56 Band 0.25 0.003 chi2 0.042227
105 112 y exposure 0.0118222 thresh 1.35 :  fit -0.0406792 1.21763 -7.46544e-05 7.58476e-07 -1.92499e-09 2.56 Band 0.25 0.003 chi2 0.0297715
105 113 y exposure 0.00979346 thresh 1.75 :  fit -0.475005 1.15032 -0.00013913 8.6139e-07 -1.67348e-09 1.96 Band 0.25 0.003 chi2 0.0283289
105 114 y exposure 0.0116894 thresh 1.45 :  fit -0.154092 1.1346 5.86374e-05 -2.7913e-07 5.02433e-10 2.89 Band 0.25 0.003 chi2 0.0291663
105 121 y exposure 0.00676244 thresh 3.35 :  fit -0.31284 1.16147 -9.80468e-05 8.83501e-07 -2.18143e-09 3.24 Band 0.25 0.003 chi2 0.0285629
105 122 y exposure 0.00873079 thresh 1.35 :  fit -0.201356 1.14595 0.000100237 -4.30828e-07 5.8217e-10 2.56 Band 0.25 0.003 chi2 0.0266044
105 123 y exposure 0.00795794 thresh 1.55 :  fit -0.189439 1.15287 4.60213e-05 3.06913e-08 -5.07745e-10 2.89 Band 0.25 0.003 chi2 0.0254793
105 132 y exposure 0.0106991 thresh 1.45 :  fit -0.0764449 1.12261 0.00010629 -6.91151e-07 1.51992e-09 2.56 Band 0.25 0.003 chi2 0.0210431
105 133 y exposure 0.0114599 thresh 1.35 :  fit -0.228466 1.15712 -6.55911e-05 5.08511e-07 -1.16207e-09 2.25 Band 0.25 0.003 chi2 0.0250389
105 134 y exposure 0.0123656 thresh 1.85 :  fit -0.42078 1.1334 -0.00014902 9.8502e-07 -2.0032e-09 2.25 Band 0.25 0.003 chi2 0.0288587
